cve_id,title,description,faq,severity,severity_value,cvss_base_score,cvss_temporal_score,cvss_vector,exploit_status,exploit_status_raw,impact_type,affected_products,affected_product_ids,affected_product_count,kb_articles,superceded_by,restart_required,acknowledged_researchers,release_date,patch_tuesday_title,parsed_timestamp
CVE-2025-59489,MITRE: CVE-2025-59489 Unity Gaming Engine Editor vulnerability,,"<p><strong>Why are there no links to updates in the Security Updates Table?</strong></p>
<p>This document will be updated with more information as it becomes available. We recommend allowing automatic updates for the apps on your platform.</p>
<p><strong>I am using an impacted game or app, what should I do?</strong></p>
<p>You should uninstall the impacted application until an update is available. Updates are being released regularly, you can check this page to see if the impacted application has been removed from the “Updates in Progress” list above or check for available updates on your device. We also encourage customers to subscribe to Security Update Guide notifications to be alerted of updates for impacted games/apps. This Advisory and the related CVE will be updated with new information as needed and will link to any future security updates released.</p>
<p><strong>How do I check for and install updates for my games or apps?</strong></p>
<p>Windows customers can learn more here. If you are using another platform, please refer to their guidance.</p>
<p><strong>How do I uninstall an impacted game or application?</strong></p>
<p>To uninstall an app or game on Windows, press the Windows logo key on your keyboard or toolbar, and then enter settings in the search bar. Select Settings from the results, and then go to Apps &gt; Apps &amp; features or Installed apps, depending on your version of Windows. If you're on a Windows 10 device, choose the game that you want to uninstall from the list and then select Uninstall two times. On Windows 11, select the More actions button (“…”), and then select Uninstall two times. If you're on a Windows 10 device, choose the game that you want to uninstall from the list and then select Uninstall two times. On Windows 11, select the More actions button (“…”), and then select Uninstall two times.</p>
<p><strong>How do I know if my game is impacted?</strong></p>
<p>You can review the above list for impacted Microsoft titles. If the game you are playing is not listed and you have installed all available security updates, no further action is required. The above list is only representative of first-party Microsoft games.</p>
<p><strong>I am playing one of the impacted games on Xbox console, should I be worried?</strong></p>
<p>No. Console games and cloud gaming are not impacted.</p>
<p><strong>Are there any games that were vulnerable but Microsoft has already released security updates for?</strong></p>
<p>Yes, our teams have already released updates for some games and applications that were built on the effected version of Unity Editor. Those games and apps will be listed in the soon-to-be-published CVE-2025-59489.</p>
<p><strong>When will updates be available for the games and apps that have not been updated?</strong></p>
<p>Microsoft does not provide ETAs for security updates.  Solutions to security issues are tested to ensure quality prior to release and will be published to the Microsoft Store once validation has been completed.</p>
<p><strong>Are there any mitigations that can be deployed until a patch is available?</strong></p>
<p>The game or app can be uninstalled and reinstalled once a patched version is available, please see <a href=""https://www.cve.org/CVERecord/SearchResults?query=CVE-2025-59489"">MITRE: CVE-2025-59489 Unity Gaming Engine Editor vulnerability</a> for the current status.</p>
<p>Additionally, Windows Defender will block exploitation attempts, Defender definitions version 1.437.296.0 and above have the following detections:</p>
<ul>
<li>Exploit:Win32/CVE-2025-59489</li>
<li>Exploit:Win32/CVE-2025-59489.B</li>
<li>Behavior:Win32/CVE-2025-59489</li>
</ul>
<p><strong>Are handheld devices affected?</strong></p>
<p>Devices running Windows are affected, including desktops, laptops and handheld devices.</p>
",Important,3,8.4,8.4,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,unknown,Unknown,Elevation of Privilege,,,0,Release Notes; Release Notes,,Maybe,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910857
CVE-2025-59287,Windows Server Update Service (WSUS) Remote Code Execution Vulnerability,,"<p><strong>Will an updated Windows Update offline scan file, Wsusscn2.cab, with this new security update be available?</strong></p>
<p>Yes. An updates scan file will be available at the time of, or shortly after, the release.</p>
",Critical,4,9.8,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,exploitation_more_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation More Likely,Remote Code Execution,,,0,5070883; 5070884; 5070892; 5070881; 5070893; 5070879; 5070882; 5070887; 5070886,,Yes,"{'Value': '<a href=""https://twitter.com/mwulftange"">Markus Wulftange</a> with <a href=""https://code-white.com/"">CODE WHITE GmbH</a>'}; {'Value': 'MEOW'}; {'Value': 'f7d8c52bec79e42795cf15888b85cbad'}; {'Value': 'MEOW'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910874
CVE-2025-59289,Windows Bluetooth Service Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5065432; 5065306; 5065429; 5065431; 5065426; 5065474; 5065425,5063880; 5063812; 5063709; 5063875; 5063878; 5064010; 5063899,Yes,"{'Value': '<a href=""https://linkedin.com/in/jongseongkim"">Jongseong Kim (nevul37), SEC-agent team</a> with <a href=""https://www.enki.co.kr/"">ENKI WhiteHat</a>'}; {'Value': 'Hwiwon Lee (hwiwonl), SEC-agent team'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910892
CVE-2025-47827,MITRE CVE-2025-47827: Secure Boot bypass in IGEL OS before 11,,"<p><strong>What kind of security feature could be bypassed by successfully exploiting this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could bypass Secure Boot.</p>
",Important,3,4.6,4.3,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:F/RL:O/RC:C,exploitation_detected,Publicly Disclosed:No;Exploited:Yes;Latest Software Release:Exploitation Detected,Security Feature Bypass,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066835; 5066793; 5066780; 5066837; 5066836; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065509; 5065507,Yes,"{'Value': '<a href=""https://www.linkedin.com/in/zack-didcott"">Zack Didcott</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910916
CVE-2025-59497,Microsoft Defender for Linux Denial of Service Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to win a race condition.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Denial of Service,,,0,Release Notes,,Maybe,{'Value': 'G1ND1L4'}; {'Value': 'Gil Regev'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910923
CVE-2025-59218,Azure Entra ID Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,9.6,8.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:L/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,,,Unknown,{'Value': 'Vladimir Abramzon'}; {'Value': 'Vladimir Abramzon'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910929
CVE-2025-59246,Azure Entra ID Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,9.8,8.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_more_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation More Likely,Elevation of Privilege,,,0,,,Unknown,{'Value': 'Dylan Ryan-Zilavy'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910935
CVE-2025-59247,Azure PlayFab Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,8.8,7.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,,,Unknown,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910943
CVE-2025-59252,M365 Copilot Spoofing Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,,,Unknown,"{'Value': '<a href=""https://x.com/es7evam"">Estevam Arantes</a> with Microsoft'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910951
CVE-2025-59271,Redis Enterprise Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,8.7,7.6,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,,,Unknown,{'Value': 'Chantal Olieman with Microsoft'}; {'Value': 'Gary Wang with Microsoft'}; {'Value': 'Jordan Rodak with Microsoft'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910957
CVE-2025-59272,Copilot Spoofing Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,,,Unknown,"{'Value': '<a href=""https://x.com/es7evam"">Estevam Arantes</a> with Microsoft'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910963
CVE-2025-55321,Azure Monitor Log Analytics Spoofing Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,9.3,8.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,,,Unknown,"{'Value': '<a href=""https://arnaud.sh/"">Arnaud PASCAL</a> with <a href=""https://vaadata.com/"">VAADATA</a>'}; {'Value': '<a href=""https://github.com/voljeans"">Thomas DELFINO</a> with <a href=""https://vaadata.com/"">VAADATA</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910969
CVE-2025-59286,Copilot Spoofing Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,,,Unknown,"{'Value': '<a href=""https://x.com/es7evam"">Estevam Arantes</a> with Microsoft'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910974
CVE-2025-11756,Chromium: CVE-2025-11756 Use after free in Safe Browsing,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910981
CVE-2025-59273,Azure Event Grid System Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,7.3,6.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L/E:U/RL:O/RC:C,unknown,Publicly Disclosed:No;Exploited:No;Latest Software Release:N/A,Elevation of Privilege,,,0,,,Unknown,"{'Value': '<a href=""https://www.linkedin.com/in/bobbracke/"">Bob Bracke</a> with <a href=""https://www.thecollective.eu/"">The Collective Consulting</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910987
CVE-2025-59503,Azure Compute Resource Provider Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,10.0,8.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C,unknown,Publicly Disclosed:No;Exploited:No;Latest Software Release:N/A,Elevation of Privilege,,,0,,,Unknown,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910993
CVE-2025-59500,Azure Notification Service Elevation of Privilege Vulnerability,,"<p><strong>Why are there no links to an update or instructions with steps that must be taken to protect from this vulnerability?</strong></p>
<p>This vulnerability has already been fully mitigated by Microsoft. There is no action for users of this service to take. The purpose of this CVE is to provide further transparency.</p>
<p>Please see <a href=""https://aka.ms/MSRC-Cloud-CVEs"">Toward greater transparency: Unveiling Cloud Service CVEs</a> for more information.</p>
",Critical,4,7.7,6.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:N/I:H/A:N/E:U/RL:O/RC:C,unknown,Publicly Disclosed:No;Exploited:No;Latest Software Release:N/A,Elevation of Privilege,,,0,,,Unknown,{'Value': 'bountyplz'}; {'Value': 'bountyplz'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.910999
CVE-2025-59501,Microsoft Configuration Manager Spoofing Vulnerability,,"<p><strong>According to the CVSS score, the attack vector is adjacent (AV:A). What does this mean for this vulnerability?</strong></p>
<p>This attack is limited to systems connected to the same network segment as the attacker. The attack cannot be performed across multiple networks (for example, a WAN) and would be limited to systems on the same network switch or virtual network.</p>
",Important,3,4.8,4.2,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,unknown,Publicly Disclosed:No;Exploited:No,Spoofing,,,0,Release Notes; Release Notes; Release Notes,,No,"{'Value': '<a href=""https://x.com/unsigned_sh0rt"">Garrett Foster</a> with <a href=""https://specterops.io/"">SpecterOps, Inc.</a>'}; {'Value': '<a href=""https://x.com/unsigned_sh0rt"">Garrett Foster</a> with <a href=""https://specterops.io/"">SpecterOps, Inc.</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.911008
CVE-2025-12036,Chromium: CVE-2025-12036 Inappropriate implementation in V8,,"<p><strong>Why is this Chrome CVE included in the Security Update Guide?</strong></p>
<p>The vulnerability assigned to this CVE is in Chromium Open Source Software (OSS) which is consumed by Microsoft Edge (Chromium-based). It is being documented in the Security Update Guide to announce that the latest version of Microsoft Edge (Chromium-based) is no longer vulnerable.</p>
<p><strong>How can I see the version of the browser?</strong></p>
<ol>
<li>In your Microsoft Edge browser, click on the 3 dots (...) on the very right-hand side of the window</li>
<li>Click on <strong>Help and Feedback</strong></li>
<li>Click on <strong>About Microsoft Edge</strong></li>
</ol>
",,0,0.0,0.0,,unknown,Unknown,,,,0,Release Notes,,No,,2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.911015
